Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres
tt1699755,9307166.0,15000000.0,PG-13,Lionsgate,4611534.0,"Comedy,Romance"
tt1532958,16549477.0,20000000.0,PG-13,Screen Gems,4603177.0,"Drama,Music"
tt1333125,32443111.0,6000000.0,R,Relativity Media,4805878.0,Comedy
tt2209418,20994648.0,,R,Sony Pictures Classics,246914.0,"Drama,Romance"
tt2002718,17537186.0,,R,Open Road Films (II),3837183.0,"Action,Crime,Thriller"
tt1413495,17056265.0,35000000.0,PG-13,Relativity Media,3528376.0,"Drama,Thriller"
tt2091473,11039031.0,,R,Focus Features,173915.0,Drama
tt1833673,88031955.0,,,Yash Raj Films,3423508.0,"Action,Crime,Thriller"
tt1425922,7454185.0,17500000.0,PG,Fox Searchlight Pictures,3669530.0,"Drama,Family,Music,Musical"
tt1714206,6918591.0,,R,A24,197415.0,"Comedy,Drama,Romance"
tt1462900,73933934.0,,PG-13,The Weinstein Company,132617.0,"Action,Biography,Drama,Romance,War"
tt1602620,29664140.0,8900000.0,PG-13,Sony Pictures Classics,68266.0,Drama
tt1433813,74996938.0,,,Warner Bros.,413477.0,Documentary
tt1821549,27682872.0,12000000.0,R,Paramount Pictures,140401.0,"Adventure,Comedy,Drama"
tt2017038,13627519.0,,PG-13,Roadside Attractions,93583.0,"Action,Adventure,Drama"
tt1673434,829747654.0,120000000.0,PG-13,Lionsgate,141067634.0,"Adventure,Drama,Fantasy,Romance"
tt2132285,20045576.0,,R,A24,214395.0,"Biography,Crime,Drama"
tt3203890,13725819.0,,PG,Lionsgate,2467168.0,"Comedy,Romance"
tt2218003,6331939.0,,R,Focus Features,2464931.0,"Crime,Drama,Mystery,Thriller"
tt0032138,25407411.0,2777000.0,PG,Metro-Goldwyn-Mayer (MGM),,"Adventure,Family,Fantasy,Musical"
tt2112124,10234653.0,,,UTV Motion Pictures,2220497.0,"Action,Adventure,Comedy,Romance"
tt2304771,27985788.0,,PG-13,The Weinstein Company,84283.0,"Biography,Drama,History"
tt2042568,32960249.0,,R,CBS Films,405411.0,"Comedy,Drama,Music"
tt1381404,20014680.0,,R,Sony Pictures Classics,131718.0,"Drama,Thriller"
tt3165608,10980157.0,5000000.0,PG,Open Road Films (II),2007567.0,"Documentary,Music"
tt2396566,5839368.0,,PG-13,RADiUS-TWC,54596.0,"Biography,Documentary,History,Music"
tt1477855,10980481.0,,R,Focus Features,81362.0,"Biography,Comedy,Drama,History"
tt1792647,34153101.0,,PG,Paramount Pictures,2162993.0,Fantasy
tt2094064,5341221.0,,PG-13,Roadside Attractions,171942.0,"Comedy,Drama,Romance"
tt2347569,9058065.0,,R,IFC Films,137398.0,"Comedy,Drama,Romance"
tt2178470,30991781.0,,,Eros Worldwide,1568677.0,"Drama,Musical,Romance"
tt1758795,3909596.0,1500000.0,R,CBS Films,1579402.0,"Comedy,Romance"
tt2172935,7975812.0,18000000.0,R,Picturehouse (II),1576561.0,Music
tt2103264,14858240.0,,PG-13,Roadside Attractions,1014099.0,"Drama,History,War"
tt1389096,5072654.0,,R,Lionsgate,1486390.0,"Comedy,Crime,Thriller"
tt1837703,9058564.0,28000000.0,R,Walt Disney Studios Motion Pictures,1673351.0,"Biography,Crime,Drama,Thriller"
tt1854236,16722143.0,,R,Sony Pictures Classics,36746.0,"Comedy,Drama,Romance"
tt0092099,357288178.0,,,Paramount Pictures,8193052.0,"Action,Drama"
tt2294677,3114953.0,,R,Roadside Attractions,70541.0,Comedy
tt2073128,23695388.0,,G,Warner Bros.,270228.0,"Documentary,Short"
tt2051894,2861020.0,,PG-13,The Samuel Goldwyn Company,1623000.0,"Drama,Sport"
tt1869425,2940411.0,2000000.0,R,Lionsgate,1478323.0,"Drama,Music"
tt0837562,358375603.0,85000000.0,PG,Sony Pictures Entertainment (SPE),42522194.0,"Adventure,Animation,Comedy,Family,Fantasy,Horror"
tt2215477,4840059.0,,,Eros Worldwide,1449174.0,"Drama,Musical,Romance"
tt0290296,128363881.0,,,IMAX,489488.0,Documentary
tt2349460,2507201.0,,PG,Roadside Attractions,998145.0,"Drama,Music"
tt1673697,20423628.0,,PG-13,The Weinstein Company,38372.0,"Biography,Comedy,Drama,Music,Romance"
tt2309788,2573616.0,,PG-13,Sony Pictures Classics,61552.0,"Documentary,History,War"
tt1618432,2503392.0,,PG,High Top Releasing,971826.0,"Crime,Drama,Romance"
tt2059255,7699095.0,,R,Sony Pictures Classics,71742.0,Drama
tt1924429,24261569.0,20000000.0,R,Fox Searchlight Pictures,131145.0,"Crime,Drama,Mystery,Thriller"
tt1869716,2891812.0,,PG-13,Fox Searchlight Pictures,77031.0,"Crime,Drama,Thriller"
tt2150332,7816573.0,,R,The Samuel Goldwyn Company,65194.0,"Biography,Drama,History,Romance"
tt2739338,2476775.0,,PG,EchoLight Studios,68655.0,"Drama,Family"
tt1029231,4170204.0,,,Eros Worldwide,1049560.0,"Action,Adventure,Sci-Fi"
tt1321511,5186767.0,30000000.0,R,FilmDistrict,885382.0,"Action,Drama,Mystery,Thriller"
tt2015381,773350147.0,170000000.0,PG-13,Walt Disney Studios Motion Pictures,94320883.0,"Action,Adventure,Comedy,Sci-Fi"
tt1951265,755356711.0,125000000.0,PG-13,Lionsgate,121897634.0,"Action,Adventure,Sci-Fi,Thriller"
tt1843866,714421503.0,170000000.0,PG-13,Walt Disney Studios Motion Pictures,95023721.0,"Action,Adventure,Sci-Fi,Thriller"
tt1490017,468060692.0,60000000.0,PG,Warner Bros.,69050279.0,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi"
tt2109248,1104054072.0,210000000.0,PG-13,Paramount Pictures,100038390.0,"Action,Adventure,Sci-Fi"
tt1587310,758411779.0,180000000.0,PG,Walt Disney Studios Motion Pictures,69431298.0,"Adventure,Family,Fantasy,Romance"
tt1877832,746045700.0,200000000.0,PG-13,Twentieth Century Fox,90823660.0,"Action,Adventure,Sci-Fi,Thriller"
tt2103281,710644566.0,170000000.0,PG-13,Twentieth Century Fox,72611427.0,"Action,Adventure,Drama,Sci-Fi,Thriller"
tt2245084,657869686.0,165000000.0,PG,Walt Disney Studios Motion Pictures,56215889.0,"Action,Adventure,Animation,Comedy,Family,Sci-Fi"
tt1872181,708982323.0,,PG-13,Sony Pictures Entertainment (SPE),91608337.0,"Action,Adventure,Sci-Fi"
tt0831387,524976069.0,160000000.0,PG-13,Warner Bros.,93188384.0,"Action,Adventure,Sci-Fi,Thriller"
tt2294449,331333876.0,50000000.0,R,Sony Pictures Entertainment (SPE),57071445.0,"Action,Comedy,Crime"
tt1291150,485004754.0,125000000.0,PG-13,Paramount Pictures,65575105.0,"Action,Adventure,Comedy,Sci-Fi"
tt2310332,962182865.0,,PG-13,Warner Bros.,54724334.0,"Adventure,Fantasy"
tt0816692,701729206.0,165000000.0,PG-13,Paramount Pictures,47510360.0,"Adventure,Drama,Sci-Fi"
tt1646971,621537519.0,145000000.0,PG,Twentieth Century Fox,49451322.0,"Action,Adventure,Animation,Comedy,Family,Fantasy"
tt2267998,369330363.0,61000000.0,R,Twentieth Century Fox,37513109.0,"Drama,Mystery,Thriller"
tt1840309,288885818.0,85000000.0,PG-13,Lionsgate,54607747.0,"Action,Adventure,Mystery,Sci-Fi"
tt2004420,270665134.0,18000000.0,R,Universal Pictures,49033915.0,Comedy
tt2294629,1281508100.0,150000000.0,PG,Walt Disney Studios Motion Pictures,243390.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical"
tt1408253,154468902.0,25000000.0,PG-13,Universal Pictures,41516170.0,"Action,Comedy,Crime"
tt2357291,498781117.0,103000000.0,G,Twentieth Century Fox,39327869.0,"Adventure,Animation,Comedy,Family,Music,Musical"
tt2872732,458863600.0,40000000.0,R,Universal Pictures,43899340.0,"Action,Sci-Fi,Thriller"
tt1091191,154802912.0,40000000.0,R,Universal Pictures,90872.0,"Action,Biography,Drama,War"
tt2582846,307166834.0,12000000.0,PG-13,Twentieth Century Fox,48002523.0,"Drama,Romance"
tt0864835,275698039.0,145000000.0,PG,Twentieth Century Fox,32207057.0,"Adventure,Animation,Comedy,Family,Fantasy,History,Sci-Fi"
tt1253863,337580051.0,110000000.0,R,Warner Bros.,45038460.0,"Action,Drama"
tt1790864,348319861.0,34000000.0,PG-13,Twentieth Century Fox,32512804.0,"Action,Mystery,Sci-Fi,Thriller"
tt1959490,359200044.0,125000000.0,PG-13,Paramount Pictures,43720472.0,"Action,Adventure,Drama"
tt0455944,192330738.0,55000000.0,R,Sony Pictures Entertainment (SPE),34137828.0,"Action,Crime,Thriller"
tt1631867,370541256.0,178000000.0,PG-13,Warner Bros.,28760246.0,"Action,Adventure,Sci-Fi"
tt2024469,222809600.0,50000000.0,PG-13,Universal Pictures,28875635.0,"Action,Mystery,Thriller"
tt1929263,101982712.0,12000000.0,PG,TriStar Pictures,22522221.0,"Biography,Drama,Family"
tt2713180,211822697.0,68000000.0,R,Sony Pictures Entertainment (SPE),23702421.0,"Action,Drama,War"
tt2096672,169837010.0,40000000.0,PG-13,Universal Pictures,36111775.0,Comedy
tt2103254,100375432.0,20000000.0,R,Warner Bros.,21577049.0,"Comedy,Romance"
tt3322940,257579282.0,6500000.0,R,Warner Bros.,37134255.0,"Horror,Mystery,Thriller"
tt2203939,196710396.0,40000000.0,PG-13,Twentieth Century Fox,24763752.0,"Comedy,Romance"
tt1800241,251171807.0,40000000.0,R,Sony Pictures Entertainment (SPE),740455.0,"Crime,Drama"
tt1924435,138224951.0,17000000.0,R,Twentieth Century Fox,17813722.0,"Action,Comedy,Crime"
tt2177771,156706638.0,70000000.0,PG-13,Sony Pictures Entertainment (SPE),22003433.0,"Comedy,Drama,History,War"
tt0993846,392000694.0,100000000.0,R,Paramount Pictures,18361578.0,"Biography,Comedy,Crime,Drama"
tt1911658,373515621.0,132000000.0,PG,Twentieth Century Fox,25447444.0,"Adventure,Animation,Comedy,Family,Sci-Fi"
tt1267297,244819862.0,100000000.0,PG-13,Paramount Pictures,29800263.0,"Action,Adventure,Fantasy"
tt2975578,111928365.0,9000000.0,R,Universal Pictures,29816675.0,"Action,Horror,Sci-Fi,Thriller"
tt2692250,363204635.0,127000000.0,PG,Twentieth Century Fox,17100520.0,"Adventure,Comedy,Family,Fantasy"
tt1698641,100654149.0,28000000.0,PG,Walt Disney Studios Motion Pictures,18360230.0,"Comedy,Drama,Family,Fantasy"
tt2239832,70181428.0,24000000.0,PG-13,Screen Gems,29241911.0,"Comedy,Romance"
tt1821658,120885527.0,42000000.0,PG,Open Road Films (II),19423000.0,"Adventure,Animation,Comedy,Crime,Family"
tt2180411,212902372.0,50000000.0,PG,Walt Disney Studios Motion Pictures,31051923.0,"Adventure,Comedy,Drama,Fantasy,Musical"
tt1809398,161459297.0,65000000.0,PG-13,Universal Pictures,30621445.0,"Action,Biography,Drama,Sport,War"
tt2528814,64676349.0,2000000.0,PG,Freestyle Releasing,9217013.0,Drama
tt3210686,70829270.0,,PG-13,Twentieth Century Fox,25601865.0,"Biography,Drama,History"
tt2980706,146965787.0,50000000.0,PG,Walt Disney Studios Motion Pictures,17509407.0,"Adventure,Animation,Comedy,Family,Sport"
tt2278388,172945750.0,25000000.0,R,Fox Searchlight Pictures,811166.0,"Adventure,Comedy,Crime"
tt1234721,242688965.0,100000000.0,PG-13,Sony Pictures Entertainment (SPE),21681430.0,"Action,Crime,Sci-Fi,Thriller"
tt1823664,136853506.0,65000000.0,PG,Sony Pictures Entertainment (SPE),15861939.0,"Comedy,Drama,Family,Musical"
tt1170358,959007513.0,,PG-13,Warner Bros.,73645197.0,"Adventure,Fantasy"
tt0829150,217124280.0,70000000.0,PG-13,Universal Pictures,23514615.0,"Action,Drama,Fantasy,Horror,War"
tt1528100,268175631.0,140000000.0,PG-13,Twentieth Century Fox,24115934.0,"Action,Adventure,Drama,Fantasy"
tt2980648,89514453.0,22000000.0,PG,Walt Disney Studios Motion Pictures,10979290.0,"Comedy,Drama"
tt2011159,54323210.0,13200000.0,PG-13,Screen Gems,24250283.0,Thriller
tt2170439,107645357.0,42000000.0,R,Warner Bros.,15457418.0,"Comedy,Crime"
tt2281587,80383113.0,50000000.0,PG,Walt Disney Studios Motion Pictures,17005126.0,"Adventure,Comedy,Crime,Family,Musical,Mystery"
tt1204977,103687316.0,5000000.0,PG-13,Universal Pictures,19875995.0,"Horror,Mystery,Thriller"
tt1205537,135503748.0,60000000.0,PG-13,Paramount Pictures,15451981.0,"Action,Drama,Thriller"
tt0787474,108255770.0,60000000.0,PG,Focus Features,17275239.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1355630,78274843.0,11000000.0,PG-13,Warner Bros.,15679190.0,"Drama,Fantasy,Music,Romance,Sci-Fi"
tt2262227,99783556.0,50000000.0,PG,Twentieth Century Fox,17005218.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical,Romance"
tt1826590,50445860.0,12500000.0,R,Screen Gems,25649011.0,"Comedy,Romance"
tt2106361,161502194.0,50000000.0,PG-13,Warner Bros.,17346427.0,"Action,Adventure,Drama,Thriller"
tt1742044,67647013.0,40000000.0,R,Warner Bros.,13319371.0,"Biography,Drama,Music"
tt1872194,84419388.0,50000000.0,R,Warner Bros.,13116226.0,"Crime,Drama"
tt1086772,127994610.0,40000000.0,PG-13,Warner Bros.,14284031.0,"Comedy,Romance"
tt0435651,66980456.0,25000000.0,PG-13,The Weinstein Company,12305016.0,"Drama,Romance,Sci-Fi,Thriller"
tt2369135,203277636.0,66000000.0,PG-13,Walt Disney Studios Motion Pictures,17844939.0,"Action,Crime,Thriller"
tt2557490,87189756.0,40000000.0,R,Universal Pictures,16797385.0,"Comedy,Western"
tt2170593,54837234.0,,PG-13,The Weinstein Company,109878.0,"Comedy,Drama"
tt2911666,86081711.0,20000000.0,R,Lionsgate,14415922.0,"Action,Crime,Thriller"
tt2978462,57824533.0,36000000.0,PG,Warner Bros.,15873397.0,"Drama,Family"
tt2333784,214657577.0,,PG-13,Lionsgate,15879645.0,"Action,Adventure,Thriller"
tt2140373,117867984.0,35000000.0,PG-13,Walt Disney Studios Motion Pictures,413373.0,"Biography,Comedy,Drama"
tt2183034,45681062.0,13000000.0,PG,Relativity Media,8364658.0,"Adventure,Family,Sci-Fi"
tt1956620,126069509.0,40000000.0,R,Sony Pictures Entertainment (SPE),14608152.0,"Comedy,Romance"
tt1322269,74188937.0,,R,The Weinstein Company,179302.0,"Comedy,Drama"
tt1647668,38483455.0,25000000.0,PG,Walt Disney Studios Motion Pictures,10515659.0,"Biography,Drama,Sport"
tt1229340,173649931.0,50000000.0,PG-13,Paramount Pictures,26232425.0,Comedy
tt1371150,41296320.0,19800000.0,R,Warner Bros.,11558149.0,"Comedy,Drama"
tt2473682,90894962.0,5000000.0,R,Paramount Pictures,18343611.0,"Horror,Mystery"
tt2872718,47398992.0,8500000.0,R,Open Road Films (II),10441000.0,"Crime,Drama,Thriller"
tt2883512,48428048.0,,R,Open Road Films (II),204961.0,"Adventure,Comedy,Drama"
tt2473602,33448971.0,,PG-13,Universal Pictures,13585915.0,"Biography,Drama,Music"
tt2172934,53260230.0,28000000.0,PG-13,Relativity Media,12242218.0,"Action,Drama,Thriller"
tt2377322,87937815.0,30000000.0,R,Screen Gems,9740471.0,"Crime,Drama,Fantasy,Horror,Mystery,Thriller"
tt2247476,30138754.0,15000000.0,PG,TriStar Pictures,8381509.0,"Biography,Drama,Family,Sport"
tt1951264,865011746.0,130000000.0,PG-13,Lionsgate,158074286.0,"Action,Drama,Mystery,Sci-Fi,Thriller"
tt2223990,29824199.0,,PG-13,Lionsgate,9783603.0,"Drama,Sport"
tt2388715,44459951.0,5000000.0,R,Relativity Media,12005402.0,"Horror,Mystery"
tt0359950,188133322.0,90000000.0,PG,Twentieth Century Fox,12765508.0,"Adventure,Comedy,Drama,Fantasy,Romance"
tt1972779,38609668.0,26000000.0,PG-13,Relativity Media,10003827.0,"Drama,Romance"
tt0365907,58834384.0,28000000.0,R,Universal Pictures,12758780.0,"Action,Crime,Drama,Mystery,Thriller"
tt1800246,45640143.0,8000000.0,R,Focus Features,8742109.0,"Comedy,Romance"
tt2402157,39661919.0,,R,Relativity Media,7911597.0,"Action,Thriller"
tt2562232,103215094.0,18000000.0,R,Fox Searchlight Pictures,424397.0,"Comedy,Drama"
tt1065073,48137666.0,4000000.0,R,IFC Films,387618.0,Drama
tt1798709,48517427.0,23000000.0,R,Warner Bros.,260382.0,"Drama,Romance,Sci-Fi"
tt2318092,34718173.0,20000000.0,PG-13,Universal Pictures,13307125.0,"Drama,Romance"
tt2980516,123726688.0,15000000.0,PG-13,Focus Features,208763.0,"Biography,Drama,Romance"
tt1921064,117831631.0,100000000.0,PG-13,TriStar Pictures,10340823.0,"Action,Adventure,Drama,Fantasy,History,Romance"
tt2209764,103039258.0,100000000.0,PG-13,Warner Bros.,10886386.0,"Action,Drama,Sci-Fi,Thriller"
tt2870612,41898409.0,,R,Universal Pictures,8632820.0,"Horror,Mystery,Thriller"
tt2784678,26117471.0,,R,Paramount Pictures,6896593.0,"Comedy,Romance"
tt2431286,100129872.0,12000000.0,PG-13,The Weinstein Company,128435.0,"Biography,Comedy,Drama"
tt1430612,71416730.0,28000000.0,PG-13,Relativity Media,9516855.0,"Action,Crime,Thriller"
tt2084970,233555708.0,,PG-13,The Weinstein Company,479352.0,"Biography,Drama,Thriller,War"
tt2305051,52501541.0,,R,Fox Searchlight Pictures,606810.0,"Adventure,Biography,Drama"
tt1454468,723192705.0,100000000.0,PG-13,Warner Bros.,55785112.0,"Action,Drama,Sci-Fi,Thriller"
tt1418377,76801179.0,65000000.0,PG-13,Lionsgate,8610441.0,"Action,Fantasy,Sci-Fi"
tt2039393,39280992.0,25000000.0,R,Paramount Pictures,9129999.0,"Crime,Drama,Thriller"
tt1043726,61279452.0,70000000.0,PG-13,Lionsgate,8868318.0,"Action,Adventure,Fantasy"
tt2024544,187733202.0,20000000.0,R,Fox Searchlight Pictures,923715.0,"Biography,Drama,History"
tt2458776,21316745.0,,,Walt Disney Studios Motion Pictures,4776267.0,"Documentary,Family"
tt2205401,17534314.0,,R,Lionsgate,7485346.0,"Drama,Thriller"
tt2828996,25358716.0,4000000.0,R,Open Road Films (II),8843875.0,"Comedy,Fantasy,Horror"
tt1972571,36233517.0,,R,Roadside Attractions,2687227.0,"Crime,Drama,Thriller"
tt1980929,65652908.0,,R,The Weinstein Company,134064.0,"Comedy,Drama,Music,Romance"
tt2465140,16365451.0,,PG-13,Lionsgate,8075111.0,"Comedy,Drama"
tt2752758,36921560.0,7000000.0,R,Twentieth Century Fox,8308220.0,"Horror,Mystery"
tt2465146,25419147.0,,PG-13,Clarius Entertainment,4642329.0,"Comedy,Drama,Romance"
tt2626350,86165646.0,,PG-13,Lionsgate,6469857.0,"Drama,Music,Romance"
tt3125324,14618727.0,7000000.0,PG-13,Relativity Media,6200284.0,"Drama,Music,Romance"
tt1335975,151783839.0,175000000.0,PG-13,Universal Pictures,9910310.0,"Action,Drama,Fantasy"
tt2785390,14444502.0,,PG-13,Lionsgate,38608.0,Documentary
tt2467046,27405896.0,16000000.0,PG-13,Freestyle Releasing,6300147.0,"Action,Fantasy,Sci-Fi,Thriller"
tt0458481,39407616.0,,R,Dimension Films,6317683.0,"Action,Crime,Thriller"
tt1661382,44907260.0,40000000.0,PG-13,Warner Bros.,7021993.0,"Comedy,Drama,Sport"
tt1967545,20275812.0,18000000.0,PG-13,Paramount Pictures,5175282.0,"Drama,Romance,Thriller"
tt1837709,30800231.0,60000000.0,PG-13,Warner Bros.,7297694.0,"Drama,Fantasy,Mystery,Romance"
tt1762399,126546518.0,80000000.0,PG,Twentieth Century Fox,7091938.0,"Adventure,Animation,Comedy,Family"
tt1821549,27682872.0,12000000.0,R,Paramount Pictures,140401.0,"Adventure,Comedy,Drama"
tt0790636,55736588.0,5000000.0,R,Focus Features,260865.0,"Biography,Drama"
tt2404181,16607575.0,,PG,Fox Searchlight Pictures,106578.0,"Biography,Drama,Romance"
tt1600196,18658381.0,12600000.0,R,Fox Searchlight Pictures,4104552.0,"Crime,Drama,Thriller"
tt2870756,51029361.0,,PG-13,Sony Pictures Classics,412095.0,"Comedy,Drama,Romance"
tt1742334,22126842.0,,R,Open Road Films (II),5272444.0,"Action,Crime,Drama,Thriller"
tt3014666,10536956.0,5000000.0,PG,TriStar Pictures,4311083.0,Comedy
tt2338151,100370104.0,,,UTV Motion Pictures,3565258.0,"Comedy,Drama,Sci-Fi"
tt2235779,17835162.0,,PG-13,Lionsgate,3880053.0,"Horror,Mystery,Thriller"
tt0884726,21755418.0,70000000.0,PG,Clarius Entertainment,3747780.0,"Adventure,Animation,Family,Fantasy,Musical"
tt3231010,16860855.0,,,Warner Bros.,188307.0,"Adventure,Biography,Documentary,Family,Short"
tt2042568,32960249.0,,R,CBS Films,405411.0,"Comedy,Drama,Music"
tt1686821,15642346.0,,PG-13,The Weinstein Company,3921742.0,"Action,Comedy,Drama,Fantasy,Horror,Mystery,Thriller"
tt2170299,7804337.0,,R,Focus Features,113301.0,"Comedy,Drama"
tt2609758,53396635.0,,PG-13,Lionsgate,16007634.0,"Comedy,Drama,Romance"
tt1100089,19206513.0,,R,Sony Pictures Classics,270877.0,"Biography,Drama,History,Sport"
tt3005242,17998703.0,,PG,Lionsgate,2661253.0,"Biography,Comedy,Drama,Romance"
tt1126590,29253166.0,,PG-13,The Weinstein Company,3001738.0,"Biography,Crime,Drama,Romance"
tt4003774,6047363.0,,PG,Purdie Distribution,2509808.0,Documentary
tt2582802,49396747.0,3300000.0,R,Sony Pictures Classics,135388.0,"Drama,Music"
tt1621046,6972226.0,,PG-13,,,"Biography,Drama"
tt1571249,5776640.0,,R,Roadside Attractions,380691.0,"Comedy,Drama,Romance"
tt2013293,136533257.0,,PG-13,Walt Disney Studios Motion Pictures,313751.0,"Animation,Biography,Drama,Romance,War"
tt3195742,14994876.0,,G,IMAX,8137.0,"Documentary,Short"
tt2385006,9279456.0,,,National Geographic Entertainment,,"Documentary,Short"
tt1433813,74996938.0,,,Warner Bros.,413477.0,Documentary
tt1706620,86758912.0,,R,RADiUS-TWC,171187.0,"Action,Drama,Sci-Fi"
tt2058107,24174885.0,,R,The Weinstein Company,61845.0,"Biography,Drama,Romance,War"
tt2235108,4633961.0,,R,Roadside Attractions,347959.0,"Comedy,Drama,Romance"
tt2350496,11621777.0,,PG,,,"Drama,Romance"
tt2908856,10606667.0,,PG-13,Cohen Media Group,124680.0,"Comedy,Drama,Romance"
tt2258345,22706304.0,,R,Millennium Entertainment,180801.0,"Comedy,Romance"
tt1981115,644783140.0,170000000.0,PG-13,Walt Disney Studios Motion Pictures,85737841.0,"Action,Adventure,Fantasy"
tt2718492,11156836.0,,PG-13,Music Box Films,55438.0,Drama
tt2234003,16887741.0,,R,Fox Searchlight Pictures,74149.0,"Drama,Mystery"
tt2870708,5670776.0,,R,Focus Features,484401.0,"Comedy,Drama"
tt0087332,296578797.0,30000000.0,,Columbia Pictures,13578151.0,"Action,Comedy,Fantasy,Sci-Fi"
tt2788710,11782625.0,,R,Sony Pictures Entertainment (SPE),1794666.0,"Action,Adventure,Comedy"
tt1486834,8526288.0,,PG-13,CBS Films,133898.0,"Comedy,Romance"
tt2319580,4292517.0,,PG-13,Entertainment One,41433.0,Comedy
tt2771372,3485383.0,6000000.0,PG-13,Warner Bros.,1988351.0,"Crime,Drama,Mystery,Thriller"
tt3612616,13156856.0,,R,Roadside Attractions,473882.0,Drama
tt0816442,76586316.0,,PG-13,Twentieth Century Fox,105005.0,"Drama,War"
tt1726592,17669776.0,,R,Clarius Entertainment,1843347.0,"Drama,Mystery,Thriller"
tt2752688,3171593.0,,R,Open Road Films (II),1154303.0,"Biography,Drama"
tt2910274,3325417.0,,R,A24,77315.0,"Comedy,Drama,Romance"
tt2304771,27985788.0,,PG-13,The Weinstein Company,84283.0,"Biography,Drama,History"
tt1985966,274325949.0,78000000.0,PG,Sony Pictures Entertainment (SPE),34017930.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Sci-Fi"
tt2967006,6132875.0,,,IFC Films,71712.0,"Comedy,Drama"
tt2326574,2840991.0,,PG,Freestyle Releasing,1587137.0,"Drama,Music"
tt3532608,2827393.0,,PG-13,Open Road Films (II),1311446.0,"Comedy,Documentary"
tt4009460,2783970.0,,PG,The Samuel Goldwyn Company,992087.0,"Comedy,Family"
tt2652092,3396345.0,,PG-13,Warner Bros.,841422.0,"Biography,Drama"
tt2799166,16861137.0,,R,Twentieth Century Fox,1369935.0,"Horror,Mystery,Thriller"
tt0290296,128363881.0,,,IMAX,489488.0,Documentary
tt2265171,6566916.0,,R,Sony Pictures Classics,165292.0,"Action,Crime,Thriller"
tt1441395,5866389.0,13300000.0,R,A24,133154.0,"Drama,Horror,Sci-Fi,Thriller"
tt3541262,138342258.0,,,CJ Entertainment,51431.0,"Action,Drama,History,War"
tt2263944,50461371.0,,,Screenvision,296414.0,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi"
tt2905838,42045981.0,,,FIP,1278690.0,"Action,Adventure,Comedy,Musical,Romance,Thriller"
tt2372222,43996483.0,,,UTV Motion Pictures,1071373.0,"Action,Comedy,Crime,Thriller"
tt0369610,1670516444.0,150000000.0,PG-13,Universal Pictures,208806270.0,"Action,Adventure,Sci-Fi"
tt2488496,2069521700.0,245000000.0,PG-13,Walt Disney Studios Motion Pictures,247966675.0,"Action,Adventure,Sci-Fi"
